Filename,Predictions
has\2021-06-29-14-2021-07-07_graph_AAPL_30_day.png,0.9869999885559082
has\2021-06-29-15-2021-07-07_graph_AAPL_30_day.png,1.0
has\2021-06-30-09-2021-07-07_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-30-10-2021-07-07_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-30-11-2021-07-07_graph_AAPL_30_day.png,0.9950000047683716
has\2021-06-30-12-2021-07-07_graph_AAPL_30_day.png,0.9959999918937683
has\2021-06-30-13-2021-07-07_graph_AAPL_30_day.png,0.9309999942779541
has\2021-06-30-14-2021-07-08_graph_AAPL_30_day.png,0.9440000057220459
has\2021-06-30-15-2021-07-08_graph_AAPL_30_day.png,0.9890000224113464
has\2021-07-01-09-2021-07-08_graph_AAPL_30_day.png,0.9900000095367432
has\2021-07-01-10-2021-07-08_graph_AAPL_30_day.png,0.9890000224113464
has\2021-07-01-11-2021-07-08_graph_AAPL_30_day.png,0.9919999837875366
has\2021-07-01-12-2021-07-08_graph_AAPL_30_day.png,0.9959999918937683
has\2021-07-01-13-2021-07-08_graph_AAPL_30_day.png,0.9819999933242798
has\2021-07-01-14-2021-07-09_graph_AAPL_30_day.png,0.9670000076293945
has\2021-07-01-15-2021-07-09_graph_AAPL_30_day.png,0.9990000128746033
has\2021-07-02-09-2021-07-09_graph_AAPL_30_day.png,0.996999979019165
has\2021-07-02-10-2021-07-09_graph_AAPL_30_day.png,0.44999998807907104
has\2021-07-02-11-2021-07-09_graph_AAPL_30_day.png,0.777999997138977
has\2021-07-02-12-2021-07-09_graph_AAPL_30_day.png,0.5400000214576721
has\2021-07-02-13-2021-07-09_graph_AAPL_30_day.png,0.22699999809265137
has\2021-07-02-14-2021-07-12_graph_AAPL_30_day.png,0.13500000536441803
has\2021-07-02-15-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-09-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-10-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-11-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-12-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-13-2021-07-12_graph_AAPL_30_day.png,1.0
has\2021-07-06-14-2021-07-13_graph_AAPL_30_day.png,1.0
has\2021-07-06-15-2021-07-13_graph_AAPL_30_day.png,1.0
has\2021-07-07-09-2021-07-13_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-07-10-2021-07-13_graph_AAPL_30_day.png,0.9900000095367432
has\2021-07-07-11-2021-07-13_graph_AAPL_30_day.png,0.9850000143051147
has\2021-07-07-12-2021-07-13_graph_AAPL_30_day.png,0.9940000176429749
has\2021-07-07-13-2021-07-13_graph_AAPL_30_day.png,0.9990000128746033
has\2021-07-07-14-2021-07-14_graph_AAPL_30_day.png,1.0
has\2021-07-07-15-2021-07-14_graph_AAPL_30_day.png,1.0
has\2021-07-08-09-2021-07-14_graph_AAPL_30_day.png,0.9800000190734863
has\2021-07-08-10-2021-07-14_graph_AAPL_30_day.png,0.8949999809265137
has\2021-07-08-11-2021-07-14_graph_AAPL_30_day.png,0.9649999737739563
has\2021-07-08-12-2021-07-14_graph_AAPL_30_day.png,0.9049999713897705
has\2021-07-08-13-2021-07-14_graph_AAPL_30_day.png,0.9850000143051147
has\2021-07-08-14-2021-07-15_graph_AAPL_30_day.png,0.9869999885559082
has\2021-07-08-15-2021-07-15_graph_AAPL_30_day.png,0.9959999918937683
has\2021-07-09-09-2021-07-15_graph_AAPL_30_day.png,0.9559999704360962
has\2021-07-09-10-2021-07-15_graph_AAPL_30_day.png,0.13600000739097595
has\2021-07-09-11-2021-07-15_graph_AAPL_30_day.png,0.12099999934434891
has\2021-07-09-12-2021-07-15_graph_AAPL_30_day.png,0.06800000369548798
has\2021-07-09-13-2021-07-15_graph_AAPL_30_day.png,0.05000000074505806
has\2021-07-09-14-2021-07-16_graph_AAPL_30_day.png,0.04399999976158142
has\2021-07-09-15-2021-07-16_graph_AAPL_30_day.png,0.9959999918937683
has\2021-07-12-09-2021-07-16_graph_AAPL_30_day.png,1.0
has\2021-07-12-10-2021-07-16_graph_AAPL_30_day.png,1.0
has\2021-07-12-11-2021-07-16_graph_AAPL_30_day.png,1.0
